Unnamed: 0,sid,DOI,published,projectname,sampleid,samplename,composition,comments,sampleinfo,Temperature,Seebeck coefficient,figureid,Thermal conductivity,Electrical resistivity,Carrier mobility,ZT,Electrical conductivity,Power factor,Hall mobility,Figure of merit Z,Hall movility,Lattice thermal conductivity,thermopower,phonon thermal conductance,Carrier thermal conductivity,phonon contribution,Electronic thermal conductivity,Electronic contribution,hall density,Carrier concentration,Hall coefficient,Calculated Electrical Conductivity,Calculated PF,Figure of merit,Calculated Electrical Conductivity/ Relaxation time,Calculated Seebeck coefficient,Calculated Thermal Conductivity/ Relaxation time,Thermal diffusivity,total thermal conductivity,Lattice contribution,latice contribution,electron thermal conductivity,Figure of merit Zt,Electro Motive Force,Mobility,Nernst coefficient,Electrical conductivity0,Thermopower,Thermoelectric voltage,Thermo gravimetry,Thermal conductance,conductance,TEP,T^(-1),S,Seebeck  coefficient ,Voltage,Max Efficiency,Normalised PL Integrated Intensity,Linewidth,Phonon transmission function,ρ,Lorenz values,magnetoresistance,Resistance,Conductivity,Luminescence lifetime,magnetization_Bohr,inverse susceptibility,Elastic modulus,Coercivity Field,magnetization_per_weight,Resistivity,Remanent Magnetization_Absolute,absolute_magnetization,Open circuit voltage ,Hall concentration,Contact resistivity,Magnetic field strength (H),Magnetization,a.u. Magnetic Moment,conductivity,zero-B thermopower,minority carrier concentration,majority carrier concentration,magnetic susceptibility,Magnetic susceptibility_per_weight,Specific heat,Magnetic susceptibility_volume,inverse magnetic susceptibility_mol,Cp,dc magnetization(mass),Calculated Electrical resistivity,Electrical thermal conductivity,Specific heat capacity,Magnetic susceptibility_per mol,Magnetic susceptibility,Specific heat capacity_per g,Seebeck  coefficient,Mass susceptibility,Inverse magnetic susceptibility,Liquid state thermal conductivity,Lattice+bipolar thermal conductivity,Logρ,ln σ,logσ,Lnρ
125411,1779,10.1016/j.jallcom.2014.05.137,2014-10,['ThermoelectricMaterials'],15102,Fe2VAl,Fe2.06V1.01Al0.93,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Other', 'comment': 'Fe, V2O5 and Al powder were mixed together and electrically flashed at room temperature for 10s. The STCS synthesized products were homogenized at 1273K for 172.8ks in an Ar atmosphere.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': 'TC-7000, ULVAC-RIKO from RT to 873K in vacuum.'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'ZEM-3 ULVAC-RIKO from RT to 873K in a He atmosphere.'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'MainPhase', 'comment': 'With some AlN or AL2O3 particle'}}",800,-2.0812128775476166e-06,12808,,2.934399672028983e-06,,7.850358461956863e-05,,5.037402059868254e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125412,1779,10.1016/j.jallcom.2014.05.137,2014-10,['ThermoelectricMaterials'],15102,Fe2VAl,Fe2.06V1.01Al0.93,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Other', 'comment': 'Fe, V2O5 and Al powder were mixed together and electrically flashed at room temperature for 10s. The STCS synthesized products were homogenized at 1273K for 172.8ks in an Ar atmosphere.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': '', 'ThermalMeasurement': {'category': 'LaserFlash', 'comment': 'TC-7000, ULVAC-RIKO from RT to 873K in vacuum.'}, 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': 'ZEM-3 ULVAC-RIKO from RT to 873K in a He atmosphere.'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'MainPhase', 'comment': 'With some AlN or AL2O3 particle'}}",850,-3.5666536164723737e-06,12808,,2.8644768770345447e-06,,0.0001851891453867,,1.2659490035065305e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126040,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15187,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",100,1.740736659333346e-05,12881,,1.8727420194424634e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126041,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15187,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",150,2.229695837033583e-05,12881,,1.5448535910022205e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126042,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15187,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",200,2.552072167536582e-05,12881,,1.2462349900131811e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126043,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15187,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",250,2.6769546152371135e-05,12881,,9.876911513498415e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126044,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15187,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",300,2.7235064082710458e-05,12881,,7.748704653749373e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126045,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15187,x=0,Fe2VAl,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",350,2.7580538950859897e-05,12881,,6.0905781255630685e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126059,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",100,-8.029770639025833e-05,12881,,2.1776042481170022e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126060,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",150,-0.0001037397676706,12881,,2.726230653113967e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126061,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",200,-0.0001251166721881,12881,,3.2784283386598974e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126062,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",250,-0.0001357079211738,12881,,3.737394097288095e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126063,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",300,-0.0001313829028885,12881,,4.048189845489574e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126064,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",350,-0.0001150706645224,12881,,4.1908225929548835e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126065,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15189,x=0.05,Fe2VAl0.95Ge0.05,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",400,-9.922968409406348e-05,12881,,4.173324411815935e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126078,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15190,x=0.10,Fe2VAl0.90Ge0.10,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",100,-6.76174255407574e-05,12881,,9.222718892694154e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126079,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15190,x=0.10,Fe2VAl0.90Ge0.10,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",150,-8.683370781362125e-05,12881,,1.30050622832308e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126080,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15190,x=0.10,Fe2VAl0.90Ge0.10,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",200,-0.0001044891990024,12881,,1.7562165404423088e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126081,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15190,x=0.10,Fe2VAl0.90Ge0.10,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",250,-0.0001177448723617,12881,,2.2163371307646146e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126082,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15190,x=0.10,Fe2VAl0.90Ge0.10,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",300,-0.0001232215890624,12881,,2.6308795980542884e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126083,15848,10.1103/physrevb.74.115115,2006-9-20,['ThermoelectricMaterials'],15190,x=0.10,Fe2VAl0.90Ge0.10,,"{'Form': {'category': 'Bulk', 'comment': ''}, 'FabricationProcess': {'category': 'Melting', 'comment': 'Made by repeating arc melting of appropriate mixtures of 99.99% pure Fe and Al and 99.9% pure V and Ge in an argon atmosphere. Homogenized the ingot at 1273K for 48h and annealed 1273K for additional 1h then furnace cooling.'}, 'DataType': {'category': 'Experiment', 'comment': ''}, 'RelativeDensity': '', 'GrainSize': {'category': '100um', 'comment': ''}, 'ThermalMeasurement': '', 'ElectricalMeasurement': {'category': 'SteadyState+4P', 'comment': '100mA over the temperature range 4.2-1273K and with a rising rate of 0.05K/s in vacuum of 4x10-4Pa'}, 'MaterialFamily': {'category': 'Heusler', 'comment': ''}, 'Purity': {'category': 'SinglePhase', 'comment': 'Single L21 phase'}}",350,-0.0001189662232536,12881,,2.9696974362521695e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
