Composition,Site_X,Site_Y,Site_Z,Temperature,Z_Range_GSvolume_pa,Z_Range_GSbandgap,Y_Range_GSmagmom,Z_Range_AtomicWeight,Z_Range_Number,Y_Range_SpaceGroupNumber,Z_Range_GSmagmom,Z_Mean_GSvolume_pa,Z_Max_NdUnfilled,Z_Mean_NdUnfilled,Z_Range_SpaceGroupNumber,Z_Mean_Electronegativity,Z_Range_NdUnfilled,Z_Range_Row,Y_Mean_GSmagmom,Z_Range_NfValence,Z_Range_NValence,Z_Max_NUnfilled,Y_Max_GSmagmom,Z_Range_NUnfilled,Z_Range_MendeleevNumber,Z_Min_Column,Z_Min_Electronegativity,Z_Min_MendeleevNumber,Z_Mean_NUnfilled,Z_Range_Column,Z_Mean_NpUnfilled,Z_Range_Electronegativity,Y_Range_Electronegativity,Z_Mean_MendeleevNumber,Y_Mean_Electronegativity,Y_Min_Electronegativity,Z_Mean_MeltingT,Z_Mean_SpaceGroupNumber,Z_Max_Electronegativity,Y_Mean_MeltingT,Z_Mean_CovalentRadius,Z_Mean_GSbandgap,Z_Max_MeltingT,Seebeck Coefficient,Electrical Resistivity
Fe2Ti0.85V0.15Sn,Fe2.000,Ti1.000,V0.130Sn0.870,775.4844,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,30.649249999999995,7.0,0.91,88.0,1.9171,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.39,9.0,3.48,0.33,0.0,75.58,1.54,1.54,723.2096,152.44,1.96,1941.0,140.82,0.0,2183.0,0.6468,4.18e-06
Fe2Ti0.85V0.15Sn,Fe2.000,Ti1.000,V0.130Sn0.870,873.8928,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,30.649249999999995,7.0,0.91,88.0,1.9171,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.39,9.0,3.48,0.33,0.0,75.58,1.54,1.54,723.2096,152.44,1.96,1941.0,140.82,0.0,2183.0,4.0194,3.99e-06
Fe2Ti0.85V0.15Sn,Fe2.000,Ti1.000,V0.130Sn0.870,976.0328,20.275,0.0,0.0,67.76849999999999,27.0,0.0,0.0,30.649249999999995,7.0,0.91,88.0,1.9171,7.0,1.0,2.25333333333e-05,0.0,9.0,7.0,2.25333333333e-05,3.0,34.0,5.0,1.63,46.0,4.39,9.0,3.48,0.33,0.0,75.58,1.54,1.54,723.2096,152.44,1.96,1941.0,140.82,0.0,2183.0,5.0887,3.82e-06
Fe2Ti0.80V0.20Sn,Fe2.000,Ti0.800V0.200,Sn1.000,294.488,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,1.802666666664e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0899999999999998,80.0,1.5580000000000005,1.54,505.08,141.0,1.96,1989.4,139.0,0.0,505.08,-10.2971,5.5e-06
Fe2Ti0.80V0.20Sn,Fe2.000,Ti0.800V0.200,Sn1.000,423.8731,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,1.802666666664e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0899999999999998,80.0,1.5580000000000005,1.54,505.08,141.0,1.96,1989.4,139.0,0.0,505.08,-7.5841,4.89e-06
Fe2Ti0.80V0.20Sn,Fe2.000,Ti0.800V0.200,Sn1.000,581.4531,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,1.802666666664e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0899999999999998,80.0,1.5580000000000005,1.54,505.08,141.0,1.96,1989.4,139.0,0.0,505.08,-1.5707,4.1e-06
Fe2Ti0.80V0.20Sn,Fe2.000,Ti0.800V0.200,Sn1.000,723.0614,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,1.802666666664e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0899999999999998,80.0,1.5580000000000005,1.54,505.08,141.0,1.96,1989.4,139.0,0.0,505.08,2.7919,3.62e-06
Fe2Ti0.80V0.20Sn,Fe2.000,Ti0.800V0.200,Sn1.000,872.1022,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,1.802666666664e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0899999999999998,80.0,1.5580000000000005,1.54,505.08,141.0,1.96,1989.4,139.0,0.0,505.08,4.5846,3.33e-06
Fe2Ti0.80V0.20Sn,Fe2.000,Ti0.800V0.200,Sn1.000,978.0472,0.0,0.0,2.25333333333e-05,0.0,0.0,35.0,0.0,33.285,0.0,0.0,0.0,1.96,0.0,0.0,1.802666666664e-05,0.0,0.0,4.0,2.25333333333e-05,0.0,0.0,14.0,1.96,80.0,4.0,0.0,4.0,0.0,0.0899999999999998,80.0,1.5580000000000005,1.54,505.08,141.0,1.96,1989.4,139.0,0.0,505.08,6.7763,3.19e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,324.1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,-126.1005,5.77e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,435.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,-80.7177,4.82e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,576.1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,-42.0335,3.89e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,659.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,-27.4641,3.51e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,851.6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,-17.0813,3.02e-06
Fe1.95VW0.05Al,Fe2.000,V1.000,W0.048Al0.952,317.0819,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.45936,6.0,0.288,4.0,1.646,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.048,7.0,4.76,0.7499999999999998,0.0,71.94399999999999,1.63,1.63,1066.02344,225.192,2.36,2183.0,122.968,0.0,3695.0,-93.7799,1.9e-06
Fe1.95VW0.05Al,Fe2.000,V1.000,W0.048Al0.952,417.4377,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.45936,6.0,0.288,4.0,1.646,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.048,7.0,4.76,0.7499999999999998,0.0,71.94399999999999,1.63,1.63,1066.02344,225.192,2.36,2183.0,122.968,0.0,3695.0,-108.0144,2.41e-06
Fe1.95VW0.05Al,Fe2.000,V1.000,W0.048Al0.952,517.7936,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.45936,6.0,0.288,4.0,1.646,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.048,7.0,4.76,0.7499999999999998,0.0,71.94399999999999,1.63,1.63,1066.02344,225.192,2.36,2183.0,122.968,0.0,3695.0,-105.0,2.84e-06
Fe1.95VW0.05Al,Fe2.000,V1.000,W0.048Al0.952,662.9893,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.45936,6.0,0.288,4.0,1.646,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.048,7.0,4.76,0.7499999999999998,0.0,71.94399999999999,1.63,1.63,1066.02344,225.192,2.36,2183.0,122.968,0.0,3695.0,-75.8612,3.08e-06
Fe1.95VW0.05Al,Fe2.000,V1.000,W0.048Al0.952,810.3203,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.45936,6.0,0.288,4.0,1.646,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.048,7.0,4.76,0.7499999999999998,0.0,71.94399999999999,1.63,1.63,1066.02344,225.192,2.36,2183.0,122.968,0.0,3695.0,-50.2392,2.91e-06
Fe1.95VW0.05Al,Fe2.000,V1.000,W0.048Al0.952,858.0071,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.45936,6.0,0.288,4.0,1.646,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.048,7.0,4.76,0.7499999999999998,0.0,71.94399999999999,1.63,1.63,1066.02344,225.192,2.36,2183.0,122.968,0.0,3695.0,-43.2057,2.82e-06
Fe1.90VW0.10Al,Fe2.000,V1.000,W0.091Al0.909,324.1993,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.44087,6.0,0.546,4.0,1.6782500000000002,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.091,7.0,4.545,0.7499999999999998,0.0,70.998,1.63,1.63,1184.76923,225.364,2.36,2183.0,124.731,0.0,3695.0,-126.1005,3.76e-06
Fe1.90VW0.10Al,Fe2.000,V1.000,W0.091Al0.909,423.8434,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.44087,6.0,0.546,4.0,1.6782500000000002,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.091,7.0,4.545,0.7499999999999998,0.0,70.998,1.63,1.63,1184.76923,225.364,2.36,2183.0,124.731,0.0,3695.0,-124.4258,4.09e-06
Fe1.90VW0.10Al,Fe2.000,V1.000,W0.091Al0.909,565.4804,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.44087,6.0,0.546,4.0,1.6782500000000002,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.091,7.0,4.545,0.7499999999999998,0.0,70.998,1.63,1.63,1184.76923,225.364,2.36,2183.0,124.731,0.0,3695.0,-89.9282,4.23e-06
Fe1.90VW0.10Al,Fe2.000,V1.000,W0.091Al0.909,660.8541,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.44087,6.0,0.546,4.0,1.6782500000000002,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.091,7.0,4.545,0.7499999999999998,0.0,70.998,1.63,1.63,1184.76923,225.364,2.36,2183.0,124.731,0.0,3695.0,-66.3158,3.98e-06
Fe1.90VW0.10Al,Fe2.000,V1.000,W0.091Al0.909,853.7367,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.44087,6.0,0.546,4.0,1.6782500000000002,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.091,7.0,4.545,0.7499999999999998,0.0,70.998,1.63,1.63,1184.76923,225.364,2.36,2183.0,124.731,0.0,3695.0,-36.1722,3.38e-06
Fe1.85VW0.15Al,Fe2.000,V1.000,W0.130Al0.870,323.4875,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.4241,6.0,0.78,4.0,1.7075,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.13,7.0,4.35,0.7499999999999998,0.0,70.14,1.63,1.63,1292.4689,225.52,2.36,2183.0,126.33,0.0,3695.0,-129.9522,4.75e-06
Fe1.85VW0.15Al,Fe2.000,V1.000,W0.130Al0.870,420.2847,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.4241,6.0,0.78,4.0,1.7075,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.13,7.0,4.35,0.7499999999999998,0.0,70.14,1.63,1.63,1292.4689,225.52,2.36,2183.0,126.33,0.0,3695.0,-121.5789,4.43e-06
Fe1.85VW0.15Al,Fe2.000,V1.000,W0.130Al0.870,514.2349,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.4241,6.0,0.78,4.0,1.7075,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.13,7.0,4.35,0.7499999999999998,0.0,70.14,1.63,1.63,1292.4689,225.52,2.36,2183.0,126.33,0.0,3695.0,-89.7608,4.04e-06
Fe1.85VW0.15Al,Fe2.000,V1.000,W0.130Al0.870,609.6085,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.4241,6.0,0.78,4.0,1.7075,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.13,7.0,4.35,0.7499999999999998,0.0,70.14,1.63,1.63,1292.4689,225.52,2.36,2183.0,126.33,0.0,3695.0,-70.3349,3.64e-06
Fe1.85VW0.15Al,Fe2.000,V1.000,W0.130Al0.870,707.8292,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.4241,6.0,0.78,4.0,1.7075,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.13,7.0,4.35,0.7499999999999998,0.0,70.14,1.63,1.63,1292.4689,225.52,2.36,2183.0,126.33,0.0,3695.0,-45.5502,3.26e-06
Fe1.85VW0.15Al,Fe2.000,V1.000,W0.130Al0.870,855.8719,0.4299999999999997,0.0,0.0,156.8584614,61.0,0.0,0.0,16.4241,6.0,0.78,4.0,1.7075,6.0,3.0,0.0,14.0,17.0,6.0,0.0,1.0,22.0,6.0,1.61,51.0,5.13,7.0,4.35,0.7499999999999998,0.0,70.14,1.63,1.63,1292.4689,225.52,2.36,2183.0,126.33,0.0,3695.0,-26.6268,2.81e-06
Fe2VAl,Fe2.000,V1.000,Al1.000,83.3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,53.2973,5.24e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,154.1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,73.2089,5.1e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,222.7167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,82.6097,4.98e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,303.4724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,87.492,4.91e-05
Fe2V0.94Si0.06Al,Fe2.000,V1.000,Si0.057Al0.943,86.0061,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.70572,0.0,0.0,2.0,1.62653,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.943,1.0,4.943,0.2899999999999998,0.0,73.285,1.63,1.63,976.42121,225.114,1.9,2183.0,120.43,0.044061,1687.0,-93.2678,7.44e-05
Fe2V0.94Si0.06Al,Fe2.000,V1.000,Si0.057Al0.943,142.9032,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.70572,0.0,0.0,2.0,1.62653,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.943,1.0,4.943,0.2899999999999998,0.0,73.285,1.63,1.63,976.42121,225.114,1.9,2183.0,120.43,0.044061,1687.0,-129.5748,7.23e-05
Fe2V0.94Si0.06Al,Fe2.000,V1.000,Si0.057Al0.943,183.8898,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.70572,0.0,0.0,2.0,1.62653,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.943,1.0,4.943,0.2899999999999998,0.0,73.285,1.63,1.63,976.42121,225.114,1.9,2183.0,120.43,0.044061,1687.0,-147.2226,7.48e-05
Fe2V0.94Si0.06Al,Fe2.000,V1.000,Si0.057Al0.943,223.7372,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.70572,0.0,0.0,2.0,1.62653,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.943,1.0,4.943,0.2899999999999998,0.0,73.285,1.63,1.63,976.42121,225.114,1.9,2183.0,120.43,0.044061,1687.0,-153.0027,7.81e-05
Fe2V0.94Si0.06Al,Fe2.000,V1.000,Si0.057Al0.943,272.0242,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.70572,0.0,0.0,2.0,1.62653,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.943,1.0,4.943,0.2899999999999998,0.0,73.285,1.63,1.63,976.42121,225.114,1.9,2183.0,120.43,0.044061,1687.0,-143.2247,7.63e-05
Fe2V0.94Si0.06Al,Fe2.000,V1.000,Si0.057Al0.943,295.2274,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.70572,0.0,0.0,2.0,1.62653,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.943,1.0,4.943,0.2899999999999998,0.0,73.285,1.63,1.63,976.42121,225.114,1.9,2183.0,120.43,0.044061,1687.0,-131.7183,7.02e-05
Fe2V0.90Si0.10Al,Fe2.000,V1.000,Si0.091Al0.909,80.3781,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.84036,0.0,0.0,2.0,1.6363900000000002,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.909,1.0,4.909,0.2899999999999998,0.0,73.455,1.63,1.63,1002.04123,225.182,1.9,2183.0,120.09,0.070343,1687.0,-58.5866,1.48e-05
Fe2V0.90Si0.10Al,Fe2.000,V1.000,Si0.091Al0.909,134.6543,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.84036,0.0,0.0,2.0,1.6363900000000002,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.909,1.0,4.909,0.2899999999999998,0.0,73.455,1.63,1.63,1002.04123,225.182,1.9,2183.0,120.09,0.070343,1687.0,-80.7486,1.65e-05
Fe2V0.90Si0.10Al,Fe2.000,V1.000,Si0.091Al0.909,195.5603,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.84036,0.0,0.0,2.0,1.6363900000000002,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.909,1.0,4.909,0.2899999999999998,0.0,73.455,1.63,1.63,1002.04123,225.182,1.9,2183.0,120.09,0.070343,1687.0,-99.6883,2.13e-05
Fe2V0.90Si0.10Al,Fe2.000,V1.000,Si0.091Al0.909,254.2445,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.84036,0.0,0.0,2.0,1.6363900000000002,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.909,1.0,4.909,0.2899999999999998,0.0,73.455,1.63,1.63,1002.04123,225.182,1.9,2183.0,120.09,0.070343,1687.0,-115.4404,2.83e-05
Fe2V0.90Si0.10Al,Fe2.000,V1.000,Si0.091Al0.909,305.1636,3.960000000000001,0.773,0.0,1.103961399999999,1.0,0.0,0.0,16.84036,0.0,0.0,2.0,1.6363900000000002,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,13.0,1.61,73.0,4.909,1.0,4.909,0.2899999999999998,0.0,73.455,1.63,1.63,1002.04123,225.182,1.9,2183.0,120.09,0.070343,1687.0,-123.9169,3.65e-05
Fe2V0.80Si0.20Al,Fe2.000,V0.800Si0.200,Al1.000,78.1198,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.27,73.0,1.6840000000000002,1.63,933.47,225.0,1.61,2083.8,121.0,0.0,933.47,-42.1571,1.65e-05
Fe2V0.80Si0.20Al,Fe2.000,V0.800Si0.200,Al1.000,142.3462,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.27,73.0,1.6840000000000002,1.63,933.47,225.0,1.61,2083.8,121.0,0.0,933.47,-61.5404,2.13e-05
Fe2V0.80Si0.20Al,Fe2.000,V0.800Si0.200,Al1.000,216.908,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.27,73.0,1.6840000000000002,1.63,933.47,225.0,1.61,2083.8,121.0,0.0,933.47,-84.0797,3.25e-05
Fe2V0.80Si0.20Al,Fe2.000,V0.800Si0.200,Al1.000,305.1068,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.27,73.0,1.6840000000000002,1.63,933.47,225.0,1.61,2083.8,121.0,0.0,933.47,-103.3692,4.72e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,88.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,28.2392,5.27e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,131.6919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,43.5216,5.18e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,197.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,53.1561,5.06e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,245.5648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,58.1395,4.97e-05
Fe2VAl,Fe2.000,V1.000,Al1.000,301.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.61,73.0,5.0,0.0,5.0,0.0,0.0,73.0,1.63,1.63,933.47,225.0,1.61,2183.0,121.0,0.0,933.47,58.4718,4.86e-05
Fe2V0.95Sn0.05Al,Fe2.000,V1.000,Sn0.048Al0.952,80.2474,16.804999999999996,0.0,0.0,91.7284614,37.0,0.0,0.0,17.28664,0.0,0.0,84.0,1.6268,0.0,2.0,0.0,0.0,11.0,5.0,0.0,1.0,7.0,13.0,1.61,73.0,4.952,1.0,4.952,0.3499999999999998,0.0,73.336,1.63,1.63,912.90728,220.968,1.96,2183.0,121.864,0.0,933.47,-84.0532,8.47e-05
Fe2V0.95Sn0.05Al,Fe2.000,V1.000,Sn0.048Al0.952,127.4366,16.804999999999996,0.0,0.0,91.7284614,37.0,0.0,0.0,17.28664,0.0,0.0,84.0,1.6268,0.0,2.0,0.0,0.0,11.0,5.0,0.0,1.0,7.0,13.0,1.61,73.0,4.952,1.0,4.952,0.3499999999999998,0.0,73.336,1.63,1.63,912.90728,220.968,1.96,2183.0,121.864,0.0,933.47,-117.2757,8.96e-05
Fe2V0.95Sn0.05Al,Fe2.000,V1.000,Sn0.048Al0.952,170.4587,16.804999999999996,0.0,0.0,91.7284614,37.0,0.0,0.0,17.28664,0.0,0.0,84.0,1.6268,0.0,2.0,0.0,0.0,11.0,5.0,0.0,1.0,7.0,13.0,1.61,73.0,4.952,1.0,4.952,0.3499999999999998,0.0,73.336,1.63,1.63,912.90728,220.968,1.96,2183.0,121.864,0.0,933.47,-134.8837,9.35e-05
Fe2V0.95Sn0.05Al,Fe2.000,V1.000,Sn0.048Al0.952,203.7266,16.804999999999996,0.0,0.0,91.7284614,37.0,0.0,0.0,17.28664,0.0,0.0,84.0,1.6268,0.0,2.0,0.0,0.0,11.0,5.0,0.0,1.0,7.0,13.0,1.61,73.0,4.952,1.0,4.952,0.3499999999999998,0.0,73.336,1.63,1.63,912.90728,220.968,1.96,2183.0,121.864,0.0,933.47,-141.196,9.49e-05
